h	k	l	q	I(q)
-3.0	-5.0	-4.0	9.24881	3.146564e-09
-5.0	1.0	-1.0	9.28428	8.923378e-08
5.0	1.0	1.0	9.28428	6.201644e-08
5.0	-1.0	-1.0	9.28428	6.334369e-08
5.0	1.0	-1.0	9.28428	9.114081e-08
-5.0	1.0	1.0	9.28428	6.334369e-08
-5.0	-1.0	-1.0	9.28428	6.201644e-08
-5.0	-1.0	1.0	9.28428	9.114081e-08
5.0	-1.0	1.0	9.28428	8.923378e-08
1.0	3.0	7.0	9.30165	3.539873e-09
1.0	-3.0	7.0	9.30165	1.599246e-09
-1.0	3.0	7.0	9.30165	3.674062e-09
1.0	-3.0	-7.0	9.30165	3.674062e-09
1.0	3.0	-7.0	9.30165	1.668692e-09
-1.0	-3.0	7.0	9.30165	1.668692e-09
-1.0	3.0	-7.0	9.30165	1.599246e-09
-1.0	-3.0	-7.0	9.30165	3.539873e-09
2.0	-4.0	6.0	9.30183	1.116409e-07
-2.0	4.0	-6.0	9.30183	1.116409e-07
-2.0	-4.0	6.0	9.30183	1.141620e-07
-2.0	4.0	6.0	9.30183	1.062214e-07
2.0	-4.0	-6.0	9.30183	1.062214e-07
2.0	4.0	6.0	9.30183	1.089527e-07
-2.0	-4.0	-6.0	9.30183	1.089527e-07
2.0	4.0	-6.0	9.30183	1.141620e-07
-4.0	-5.0	-1.0	9.32640	1.635676e-09
4.0	5.0	1.0	9.32640	1.635676e-09
-4.0	-5.0	1.0	9.32640	1.050828e-09
-4.0	5.0	1.0	9.32640	1.050582e-09
4.0	-5.0	-1.0	9.32640	1.050582e-09
4.0	5.0	-1.0	9.32640	1.050828e-09
4.0	4.0	3.0	9.33356	9.515357e-07
4.0	4.0	-3.0	9.33356	1.050001e-06
-4.0	4.0	-3.0	9.33356	1.039912e-06
-4.0	4.0	3.0	9.33356	9.595350e-07
4.0	-4.0	3.0	9.33356	1.039912e-06
-4.0	-4.0	-3.0	9.33356	9.515357e-07
-4.0	-4.0	3.0	9.33356	1.050001e-06
4.0	-4.0	-3.0	9.33356	9.595350e-07
-3.0	-4.0	5.0	9.33466	1.203399e-09
3.0	4.0	-5.0	9.33466	1.203399e-09
0.0	8.0	2.0	9.38354	6.340026e-08
0.0	-8.0	2.0	9.38354	6.310759e-08
0.0	-8.0	-2.0	9.38354	6.340026e-08
0.0	8.0	-2.0	9.38354	6.310759e-08
-1.0	5.0	6.0	9.38455	1.819575e-07
1.0	-5.0	6.0	9.38455	1.863037e-07
1.0	-5.0	-6.0	9.38455	1.819575e-07
-1.0	5.0	-6.0	9.38455	1.863037e-07
-1.0	-5.0	-6.0	9.38455	1.837761e-07
-1.0	-5.0	6.0	9.38455	1.881383e-07
1.0	5.0	-6.0	9.38455	1.881383e-07
1.0	5.0	6.0	9.38455	1.837761e-07
-3.0	6.0	-3.0	9.45714	1.064715e-09
-3.0	-6.0	3.0	9.45714	1.586275e-09
3.0	-6.0	3.0	9.45714	1.064715e-09
3.0	6.0	-3.0	9.45714	1.586275e-09
1.0	-7.0	4.0	9.46903	1.956185e-08
1.0	7.0	4.0	9.46903	1.888801e-08
-1.0	-7.0	4.0	9.46903	1.971896e-08
-1.0	7.0	-4.0	9.46903	1.956185e-08
-1.0	7.0	4.0	9.46903	1.900616e-08
-1.0	-7.0	-4.0	9.46903	1.888801e-08
1.0	-7.0	-4.0	9.46903	1.900616e-08
1.0	7.0	-4.0	9.46903	1.971896e-08
2.0	2.0	-7.0	9.49277	4.139010e-08
-2.0	2.0	7.0	9.49277	4.491033e-08
2.0	-2.0	-7.0	9.49277	4.491033e-08
-2.0	-2.0	-7.0	9.49277	4.347785e-08
2.0	2.0	7.0	9.49277	4.347785e-08
-2.0	-2.0	7.0	9.49277	4.139010e-08
2.0	-2.0	7.0	9.49277	3.959623e-08
-2.0	2.0	-7.0	9.49277	3.959623e-08
-5.0	-1.0	-2.0	9.51751	1.609558e-07
-5.0	1.0	-2.0	9.51751	1.594640e-07
5.0	-1.0	2.0	9.51751	1.594640e-07
-5.0	-1.0	2.0	9.51751	1.570365e-07
5.0	-1.0	-2.0	9.51751	1.622522e-07
-5.0	1.0	2.0	9.51751	1.622522e-07
5.0	1.0	2.0	9.51751	1.609558e-07
5.0	1.0	-2.0	9.51751	1.570365e-07
-4.0	-5.0	-2.0	9.55860	1.311296e-09
4.0	5.0	2.0	9.55860	1.311296e-09
0.0	4.0	7.0	9.60071	4.818901e-08
0.0	4.0	-7.0	9.60071	5.999596e-08
0.0	-4.0	-7.0	9.60071	4.818901e-08
0.0	-4.0	7.0	9.60071	5.999596e-08
-3.0	-7.0	0.0	9.64262	8.367893e-08
3.0	-7.0	0.0	9.64262	8.399270e-08
-3.0	7.0	0.0	9.64262	8.399270e-08
3.0	7.0	0.0	9.64262	8.367893e-08
0.0	0.0	8.0	9.67202	5.847589e-07
0.0	0.0	-8.0	9.67202	5.847589e-07
3.0	3.0	6.0	9.70687	3.633107e-07
-3.0	3.0	6.0	9.70687	3.694293e-07
3.0	3.0	-6.0	9.70687	3.774037e-07
-3.0	3.0	-6.0	9.70687	3.818334e-07
-3.0	-3.0	-6.0	9.70687	3.633107e-07
3.0	-3.0	-6.0	9.70687	3.694293e-07
-3.0	-3.0	6.0	9.70687	3.774037e-07
3.0	-3.0	6.0	9.70687	3.818334e-07
3.0	-7.0	-1.0	9.71812	3.194403e-08
-3.0	-7.0	-1.0	9.71812	3.183705e-08
-3.0	-7.0	1.0	9.71812	4.187005e-08
-3.0	7.0	-1.0	9.71812	4.144642e-08
3.0	-7.0	1.0	9.71812	4.144642e-08
-3.0	7.0	1.0	9.71812	3.194403e-08
3.0	7.0	-1.0	9.71812	4.187005e-08
3.0	7.0	1.0	9.71812	3.183705e-08
0.0	1.0	-8.0	9.73819	2.041553e-09
0.0	1.0	8.0	9.73819	1.187114e-09
0.0	-1.0	-8.0	9.73819	1.187114e-09
0.0	-1.0	8.0	9.73819	2.041553e-09
5.0	3.0	0.0	9.74739	3.942232e-06
-5.0	3.0	0.0	9.74739	3.933139e-06
5.0	-3.0	0.0	9.74739	3.933139e-06
-5.0	-3.0	0.0	9.74739	3.942232e-06
-4.0	2.0	-5.0	9.75136	1.215656e-06
-4.0	-2.0	-5.0	9.75136	1.308301e-06
4.0	-2.0	5.0	9.75136	1.215656e-06
4.0	2.0	-5.0	9.75136	1.206415e-06
4.0	2.0	5.0	9.75136	1.308301e-06
-4.0	-2.0	5.0	9.75136	1.206415e-06
-4.0	2.0	5.0	9.75136	1.302695e-06
4.0	-2.0	-5.0	9.75136	1.302695e-06
0.0	-8.0	3.0	9.76521	4.896516e-07
0.0	-8.0	-3.0	9.76521	5.191048e-07
0.0	8.0	-3.0	9.76521	4.896516e-07
0.0	8.0	3.0	9.76521	5.191048e-07
-2.0	-8.0	0.0	9.77529	2.668002e-08
-2.0	8.0	0.0	9.77529	2.580613e-08
2.0	-8.0	0.0	9.77529	2.580613e-08
2.0	8.0	0.0	9.77529	2.668002e-08
5.0	3.0	1.0	9.82209	5.815364e-09
-5.0	-3.0	1.0	9.82209	3.136820e-09
5.0	-3.0	1.0	9.82209	2.431645e-09
-5.0	-3.0	-1.0	9.82209	5.815364e-09
-5.0	3.0	1.0	9.82209	4.704681e-09
5.0	-3.0	-1.0	9.82209	4.704681e-09
5.0	3.0	-1.0	9.82209	3.136820e-09
-5.0	3.0	-1.0	9.82209	2.431645e-09
-2.0	-8.0	-1.0	9.84977	1.484896e-09
2.0	8.0	1.0	9.84977	1.484896e-09
2.0	-8.0	-1.0	9.84977	1.487078e-09
-2.0	8.0	1.0	9.84977	1.487078e-09
-4.0	4.0	-4.0	9.86646	1.431747e-09
4.0	4.0	-4.0	9.86646	1.952411e-09
4.0	-4.0	4.0	9.86646	1.431747e-09
-4.0	-4.0	4.0	9.86646	1.952411e-09
-5.0	-1.0	-3.0	9.89401	3.207657e-06
-5.0	1.0	3.0	9.89401	3.208738e-06
-5.0	1.0	-3.0	9.89401	3.318260e-06
5.0	-1.0	3.0	9.89401	3.318260e-06
5.0	1.0	-3.0	9.89401	3.328549e-06
5.0	1.0	3.0	9.89401	3.207657e-06
-5.0	-1.0	3.0	9.89401	3.328549e-06
5.0	-1.0	-3.0	9.89401	3.208738e-06
-1.0	-1.0	8.0	9.90810	8.616627e-07
-1.0	1.0	-8.0	9.90810	8.589917e-07
-1.0	-1.0	-8.0	9.90810	8.630835e-07
-1.0	1.0	8.0	9.90810	8.624174e-07
1.0	-1.0	8.0	9.90810	8.589917e-07
1.0	1.0	8.0	9.90810	8.630835e-07
1.0	1.0	-8.0	9.90810	8.616627e-07
1.0	-1.0	-8.0	9.90810	8.624174e-07
0.0	-2.0	8.0	9.93407	1.028548e-06
0.0	2.0	8.0	9.93407	9.953185e-07
0.0	-2.0	-8.0	9.93407	9.953185e-07
0.0	2.0	-8.0	9.93407	1.028548e-06
-3.0	5.0	-5.0	9.93457	1.307440e-06
-3.0	5.0	5.0	9.93457	1.368563e-06
3.0	-5.0	5.0	9.93457	1.307440e-06
3.0	-5.0	-5.0	9.93457	1.368563e-06
3.0	5.0	5.0	9.93457	1.375820e-06
-3.0	-5.0	-5.0	9.93457	1.375820e-06
3.0	5.0	-5.0	9.93457	1.300330e-06
-3.0	-5.0	5.0	9.93457	1.300330e-06
-1.0	-8.0	-3.0	9.93465	1.093745e-09
1.0	8.0	3.0	9.93465	1.093745e-09
-3.0	7.0	-2.0	9.94117	9.257478e-08
-3.0	-7.0	2.0	9.94117	9.307780e-08
3.0	-7.0	2.0	9.94117	9.257478e-08
3.0	-7.0	-2.0	9.94117	9.342241e-08
-3.0	-7.0	-2.0	9.94117	9.336010e-08
3.0	7.0	-2.0	9.94117	9.307780e-08
-3.0	7.0	2.0	9.94117	9.342241e-08
3.0	7.0	2.0	9.94117	9.336010e-08
0.0	-6.0	6.0	9.94286	1.391946e-07
0.0	6.0	-6.0	9.94286	1.391946e-07
0.0	-6.0	-6.0	9.94286	1.486490e-07
0.0	6.0	6.0	9.94286	1.486490e-07
4.0	6.0	0.0	9.98243	3.065504e-06
-4.0	6.0	0.0	9.98243	3.063600e-06
-4.0	-6.0	0.0	9.98243	3.065504e-06
4.0	-6.0	0.0	9.98243	3.063600e-06
-3.0	-6.0	4.0	9.98346	1.063490e-09
3.0	6.0	-4.0	9.98346	1.063490e-09
5.0	-3.0	-2.0	10.04283	3.302666e-06
-5.0	-3.0	-2.0	10.04283	3.313614e-06
5.0	-3.0	2.0	10.04283	3.304334e-06
-5.0	-3.0	2.0	10.04283	3.305972e-06
-5.0	3.0	2.0	10.04283	3.302666e-06
5.0	3.0	-2.0	10.04283	3.305972e-06
5.0	3.0	2.0	10.04283	3.313614e-06
-5.0	3.0	-2.0	10.04283	3.304334e-06
4.0	6.0	-1.0	10.05538	7.286255e-09
-4.0	6.0	-1.0	10.05538	5.794795e-09
4.0	-6.0	-1.0	10.05538	9.335683e-09
4.0	6.0	1.0	10.05538	1.108796e-08
4.0	-6.0	1.0	10.05538	5.794795e-09
-4.0	-6.0	-1.0	10.05538	1.108796e-08
-4.0	6.0	1.0	10.05538	9.335683e-09
-4.0	-6.0	1.0	10.05538	7.286255e-09
2.0	-8.0	-2.0	10.06991	1.270352e-07
2.0	-8.0	2.0	10.06991	1.286780e-07
-2.0	8.0	-2.0	10.06991	1.286780e-07
-2.0	8.0	2.0	10.06991	1.270352e-07
-2.0	-8.0	-2.0	10.06991	1.294139e-07
-2.0	-8.0	2.0	10.06991	1.303396e-07
2.0	8.0	-2.0	10.06991	1.303396e-07
2.0	8.0	2.0	10.06991	1.294139e-07
-1.0	7.0	5.0	10.13991	1.258436e-06
1.0	-7.0	-5.0	10.13991	1.258436e-06
1.0	7.0	5.0	10.13991	1.259791e-06
1.0	7.0	-5.0	10.13991	1.274257e-06
-1.0	7.0	-5.0	10.13991	1.274770e-06
1.0	-7.0	5.0	10.13991	1.274770e-06
-1.0	-7.0	5.0	10.13991	1.274257e-06
-1.0	-7.0	-5.0	10.13991	1.259791e-06
-3.0	1.0	7.0	10.14641	4.074201e-07
-3.0	1.0	-7.0	10.14641	4.556533e-07
3.0	1.0	-7.0	10.14641	4.572977e-07
-3.0	-1.0	7.0	10.14641	4.572977e-07
-3.0	-1.0	-7.0	10.14641	4.067395e-07
3.0	-1.0	-7.0	10.14641	4.074201e-07
3.0	1.0	7.0	10.14641	4.067395e-07
3.0	-1.0	7.0	10.14641	4.556533e-07
0.0	-9.0	0.0	10.19998	2.530839e-09
0.0	9.0	0.0	10.19998	2.530839e-09
0.0	-3.0	-8.0	10.25221	1.268503e-09
0.0	-3.0	8.0	10.25221	2.804661e-09
0.0	3.0	8.0	10.25221	1.268503e-09
0.0	3.0	-8.0	10.25221	2.804661e-09
4.0	-6.0	2.0	10.27111	3.618977e-06
-4.0	6.0	2.0	10.27111	3.621534e-06
4.0	6.0	-2.0	10.27111	3.614999e-06
4.0	-6.0	-2.0	10.27111	3.621534e-06
-4.0	-6.0	2.0	10.27111	3.614999e-06
-4.0	-6.0	-2.0	10.27111	3.626641e-06
-4.0	6.0	-2.0	10.27111	3.618977e-06
4.0	6.0	2.0	10.27111	3.626641e-06
0.0	9.0	-1.0	10.27138	2.323446e-09
0.0	-9.0	-1.0	10.27138	2.030576e-09
0.0	-9.0	1.0	10.27138	2.323446e-09
0.0	9.0	1.0	10.27138	2.030576e-09
2.0	4.0	7.0	10.27258	5.995078e-07
2.0	-4.0	7.0	10.27258	6.278904e-07
2.0	-4.0	-7.0	10.27258	6.038641e-07
-2.0	4.0	7.0	10.27258	6.038641e-07
-2.0	-4.0	7.0	10.27258	6.317037e-07
-2.0	4.0	-7.0	10.27258	6.278904e-07
2.0	4.0	-7.0	10.27258	6.317037e-07
-2.0	-4.0	-7.0	10.27258	5.995078e-07
0.0	-8.0	4.0	10.27575	3.492726e-09
0.0	-8.0	-4.0	10.27575	5.125655e-09
0.0	8.0	-4.0	10.27575	3.492726e-09
0.0	8.0	4.0	10.27575	5.125655e-09
4.0	0.0	-6.0	10.29708	3.651514e-06
4.0	0.0	6.0	10.29708	3.648805e-06
-4.0	0.0	6.0	10.29708	3.651514e-06
-4.0	0.0	-6.0	10.29708	3.648805e-06
3.0	7.0	3.0	10.30220	2.954368e-06
3.0	-7.0	3.0	10.30220	3.001541e-06
-3.0	-7.0	3.0	10.30220	3.001384e-06
3.0	-7.0	-3.0	10.30220	2.949856e-06
-3.0	7.0	3.0	10.30220	2.949856e-06
3.0	7.0	-3.0	10.30220	3.001384e-06
-3.0	-7.0	-3.0	10.30220	2.954368e-06
-3.0	7.0	-3.0	10.30220	3.001541e-06
-2.0	0.0	-8.0	10.33926	3.206634e-06
-2.0	0.0	8.0	10.33926	3.204194e-06
2.0	0.0	-8.0	10.33926	3.204194e-06
2.0	0.0	8.0	10.33926	3.206634e-06
-1.0	5.0	-7.0	10.34754	4.328589e-07
1.0	5.0	7.0	10.34754	4.372591e-07
-1.0	-5.0	7.0	10.34754	4.311745e-07
1.0	-5.0	7.0	10.34754	4.328589e-07
1.0	-5.0	-7.0	10.34754	4.346531e-07
-1.0	-5.0	-7.0	10.34754	4.372591e-07
-1.0	5.0	7.0	10.34754	4.346531e-07
1.0	5.0	-7.0	10.34754	4.311745e-07
1.0	-9.0	0.0	10.36232	3.262892e-06
1.0	9.0	0.0	10.36232	3.255679e-06
-1.0	-9.0	0.0	10.36232	3.255679e-06
-1.0	9.0	0.0	10.36232	3.262892e-06
5.0	-1.0	4.0	10.39823	2.795362e-07
5.0	-1.0	-4.0	10.39823	2.850736e-07
5.0	1.0	-4.0	10.39823	2.816644e-07
-5.0	1.0	-4.0	10.39823	2.795362e-07
-5.0	-1.0	-4.0	10.39823	2.849028e-07
-5.0	1.0	4.0	10.39823	2.850736e-07
5.0	1.0	4.0	10.39823	2.849028e-07
-5.0	-1.0	4.0	10.39823	2.816644e-07
5.0	-3.0	3.0	10.40033	2.093803e-08
-5.0	-3.0	3.0	10.40033	2.126636e-08
5.0	-3.0	-3.0	10.40033	1.615403e-08
-5.0	-3.0	-3.0	10.40033	1.562650e-08
-5.0	3.0	3.0	10.40033	1.615403e-08
5.0	3.0	3.0	10.40033	1.562650e-08
-5.0	3.0	-3.0	10.40033	2.093803e-08
5.0	3.0	-3.0	10.40033	2.126636e-08
2.0	-1.0	8.0	10.40119	1.237365e-09
-2.0	1.0	-8.0	10.40119	1.237365e-09
-1.0	3.0	8.0	10.41374	2.785900e-06
1.0	3.0	8.0	10.41374	2.778453e-06
1.0	-3.0	-8.0	10.41374	2.785900e-06
-1.0	3.0	-8.0	10.41374	2.769996e-06
1.0	-3.0	8.0	10.41374	2.769996e-06
1.0	3.0	-8.0	10.41374	2.762268e-06
-1.0	-3.0	-8.0	10.41374	2.778453e-06
-1.0	-3.0	8.0	10.41374	2.762268e-06
-2.0	8.0	3.0	10.42648	3.433141e-06
-2.0	8.0	-3.0	10.42648	3.371153e-06
2.0	-8.0	3.0	10.42648	3.371153e-06
-2.0	-8.0	-3.0	10.42648	3.423678e-06
2.0	8.0	-3.0	10.42648	3.379238e-06
2.0	-8.0	-3.0	10.42648	3.433141e-06
2.0	8.0	3.0	10.42648	3.423678e-06
-2.0	-8.0	3.0	10.42648	3.379238e-06
-1.0	-9.0	-1.0	10.43261	1.515787e-08
1.0	-9.0	-1.0	10.43261	1.441798e-08
1.0	9.0	1.0	10.43261	1.515787e-08
-1.0	-9.0	1.0	10.43261	1.601058e-08
-1.0	9.0	1.0	10.43261	1.441798e-08
1.0	9.0	-1.0	10.43261	1.601058e-08
-1.0	9.0	-1.0	10.43261	1.576926e-08
1.0	-9.0	1.0	10.43261	1.576926e-08
4.0	-5.0	4.0	10.43585	1.145501e-09
-4.0	-5.0	4.0	10.43585	1.629827e-09
-4.0	5.0	-4.0	10.43585	1.145501e-09
4.0	5.0	-4.0	10.43585	1.629827e-09
0.0	-9.0	2.0	10.48266	2.118358e-09
0.0	9.0	2.0	10.48266	1.479634e-09
0.0	9.0	-2.0	10.48266	2.118358e-09
0.0	-9.0	-2.0	10.48266	1.479634e-09
4.0	-4.0	-5.0	10.51201	4.665027e-06
4.0	4.0	5.0	10.51201	4.660008e-06
4.0	4.0	-5.0	10.51201	4.809172e-06
-4.0	-4.0	-5.0	10.51201	4.660008e-06
-4.0	4.0	-5.0	10.51201	4.798949e-06
-4.0	-4.0	5.0	10.51201	4.809172e-06
-4.0	4.0	5.0	10.51201	4.665027e-06
4.0	-4.0	5.0	10.51201	4.798949e-06
-4.0	2.0	6.0	10.54360	6.722361e-07
4.0	2.0	6.0	10.54360	6.760845e-07
-4.0	2.0	-6.0	10.54360	6.589419e-07
4.0	2.0	-6.0	10.54360	6.643703e-07
-4.0	-2.0	-6.0	10.54360	6.760845e-07
-4.0	-2.0	6.0	10.54360	6.643703e-07
4.0	-2.0	6.0	10.54360	6.589419e-07
4.0	-2.0	-6.0	10.54360	6.722361e-07
2.0	-2.0	8.0	10.58480	1.763621e-07
-2.0	2.0	8.0	10.58480	1.983787e-07
2.0	2.0	8.0	10.58480	2.008747e-07
2.0	2.0	-8.0	10.58480	1.792263e-07
-2.0	-2.0	-8.0	10.58480	2.008747e-07
2.0	-2.0	-8.0	10.58480	1.983787e-07
-2.0	2.0	-8.0	10.58480	1.763621e-07
-2.0	-2.0	8.0	10.58480	1.792263e-07
2.0	-6.0	-6.0	10.59305	3.700628e-06
2.0	6.0	6.0	10.59305	3.694157e-06
2.0	6.0	-6.0	10.59305	3.698849e-06
-2.0	-6.0	-6.0	10.59305	3.694157e-06
2.0	-6.0	6.0	10.59305	3.697397e-06
-2.0	6.0	6.0	10.59305	3.700628e-06
-2.0	-6.0	6.0	10.59305	3.698849e-06
-2.0	6.0	-6.0	10.59305	3.697397e-06
4.0	-6.0	-3.0	10.62093	1.768775e-08
-4.0	-6.0	3.0	10.62093	2.214236e-08
-4.0	-6.0	-3.0	10.62093	1.795807e-08
4.0	6.0	-3.0	10.62093	2.214236e-08
-4.0	6.0	-3.0	10.62093	2.169148e-08
4.0	6.0	3.0	10.62093	1.795807e-08
4.0	-6.0	3.0	10.62093	2.169148e-08
-4.0	6.0	3.0	10.62093	1.768775e-08
-1.0	-9.0	-2.0	10.64069	3.155749e-06
1.0	-9.0	-2.0	10.64069	3.160889e-06
1.0	-9.0	2.0	10.64069	3.153925e-06
1.0	9.0	2.0	10.64069	3.155749e-06
-1.0	9.0	2.0	10.64069	3.160889e-06
-1.0	9.0	-2.0	10.64069	3.153925e-06
-1.0	-9.0	2.0	10.64069	3.146937e-06
1.0	9.0	-2.0	10.64069	3.146937e-06
3.0	-3.0	-7.0	10.64073	5.904967e-08
-3.0	-3.0	-7.0	10.64073	6.083332e-08
3.0	3.0	-7.0	10.64073	5.085723e-08
-3.0	3.0	7.0	10.64073	5.904967e-08
3.0	-3.0	7.0	10.64073	5.208554e-08
-3.0	-3.0	7.0	10.64073	5.085723e-08
3.0	3.0	7.0	10.64073	6.083332e-08
-3.0	3.0	-7.0	10.64073	5.208554e-08
3.0	8.0	1.0	10.66341	1.365967e-09
-3.0	-8.0	-1.0	10.66341	1.365967e-09
-3.0	8.0	1.0	10.66341	1.020883e-09
3.0	-8.0	-1.0	10.66341	1.020883e-09
0.0	-4.0	8.0	10.68171	1.911933e-07
0.0	4.0	-8.0	10.68171	1.911933e-07
0.0	4.0	8.0	10.68171	1.624464e-07
0.0	-4.0	-8.0	10.68171	1.624464e-07
-3.0	5.0	6.0	10.71328	7.533242e-07
3.0	5.0	-6.0	10.71328	7.479488e-07
3.0	-5.0	-6.0	10.71328	7.533242e-07
-3.0	-5.0	6.0	10.71328	7.479488e-07
3.0	5.0	6.0	10.71328	7.587158e-07
-3.0	-5.0	-6.0	10.71328	7.587158e-07
-3.0	5.0	-6.0	10.71328	7.441062e-07
3.0	-5.0	6.0	10.71328	7.441062e-07
-5.0	5.0	0.0	10.75001	8.961743e-08
-5.0	-5.0	0.0	10.75001	8.905222e-08
5.0	5.0	0.0	10.75001	8.905222e-08
5.0	-5.0	0.0	10.75001	8.961743e-08
-3.0	-7.0	4.0	10.78736	2.536829e-07
3.0	7.0	-4.0	10.78736	2.536829e-07
3.0	-7.0	-4.0	10.78736	2.576301e-07
3.0	7.0	4.0	10.78736	2.557317e-07
-3.0	7.0	-4.0	10.78736	2.541267e-07
-3.0	-7.0	-4.0	10.78736	2.557317e-07
3.0	-7.0	4.0	10.78736	2.541267e-07
-3.0	7.0	4.0	10.78736	2.576301e-07
-5.0	5.0	1.0	10.81778	1.096986e-08
-5.0	-5.0	1.0	10.81778	1.088549e-08
5.0	5.0	-1.0	10.81778	1.088549e-08
5.0	-5.0	-1.0	10.81778	1.096986e-08
-5.0	5.0	-1.0	10.81778	1.049049e-08
5.0	-5.0	1.0	10.81778	1.049049e-08
5.0	5.0	1.0	10.81778	1.106987e-08
-5.0	-5.0	-1.0	10.81778	1.106987e-08
-2.0	9.0	0.0	10.83475	1.843222e-09
2.0	9.0	0.0	10.83475	1.924993e-09
2.0	-9.0	0.0	10.83475	1.843222e-09
-2.0	-9.0	0.0	10.83475	1.924993e-09
4.0	7.0	1.0	10.85395	1.609245e-09
-4.0	-7.0	-1.0	10.85395	1.609245e-09
0.0	6.0	7.0	10.85645	5.391629e-08
0.0	6.0	-7.0	10.85645	5.167075e-08
0.0	-6.0	-7.0	10.85645	5.391629e-08
0.0	-6.0	7.0	10.85645	5.167075e-08
-3.0	8.0	2.0	10.86708	1.187294e-09
3.0	-8.0	-2.0	10.86708	1.187294e-09
-3.0	-8.0	2.0	10.86708	1.292741e-09
3.0	8.0	-2.0	10.86708	1.292741e-09
3.0	8.0	2.0	10.86708	1.599540e-09
-3.0	-8.0	-2.0	10.86708	1.599540e-09
0.0	0.0	-9.0	10.88102	1.650577e-09
0.0	0.0	9.0	10.88102	1.650577e-09
-5.0	-3.0	4.0	10.88112	2.656054e-09
-5.0	3.0	4.0	10.88112	3.425026e-09
-5.0	-3.0	-4.0	10.88112	3.823566e-09
5.0	3.0	4.0	10.88112	3.823566e-09
5.0	-3.0	-4.0	10.88112	3.425026e-09
5.0	3.0	-4.0	10.88112	2.656054e-09
-5.0	3.0	-4.0	10.88112	2.639953e-09
5.0	-3.0	4.0	10.88112	2.639953e-09
-2.0	-3.0	-8.0	10.88394	1.004441e-09
-2.0	3.0	-8.0	10.88394	1.213993e-09
2.0	3.0	8.0	10.88394	1.004441e-09
2.0	-3.0	8.0	10.88394	1.213993e-09
0.0	-8.0	5.0	10.89707	4.652852e-06
0.0	-8.0	-5.0	10.89707	4.752377e-06
0.0	8.0	-5.0	10.89707	4.652852e-06
0.0	8.0	5.0	10.89707	4.752377e-06
-2.0	9.0	-1.0	10.90199	2.737808e-09
-2.0	-9.0	-1.0	10.90199	1.394548e-09
2.0	9.0	1.0	10.90199	1.394548e-09
-2.0	-9.0	1.0	10.90199	2.943452e-09
2.0	9.0	-1.0	10.90199	2.943452e-09
2.0	-9.0	1.0	10.90199	2.737808e-09
-2.0	9.0	1.0	10.90199	1.279899e-09
2.0	-9.0	-1.0	10.90199	1.279899e-09
1.0	-7.0	-6.0	10.90396	6.858296e-07
1.0	7.0	-6.0	10.90396	6.933962e-07
-1.0	7.0	6.0	10.90396	6.858296e-07
1.0	-7.0	6.0	10.90396	6.945470e-07
-1.0	7.0	-6.0	10.90396	6.945470e-07
-1.0	-7.0	-6.0	10.90396	6.845231e-07
1.0	7.0	6.0	10.90396	6.845231e-07
-1.0	-7.0	6.0	10.90396	6.933962e-07
-2.0	8.0	-4.0	10.90611	3.130739e-07
2.0	-8.0	4.0	10.90611	3.130739e-07
2.0	8.0	-4.0	10.90611	3.103966e-07
-2.0	8.0	4.0	10.90611	3.064751e-07
-2.0	-8.0	4.0	10.90611	3.103966e-07
-2.0	-8.0	-4.0	10.90611	3.044159e-07
2.0	-8.0	-4.0	10.90611	3.064751e-07
2.0	8.0	4.0	10.90611	3.044159e-07
0.0	-1.0	-9.0	10.93988	2.536634e-09
0.0	1.0	9.0	10.93988	2.536634e-09
0.0	-1.0	9.0	10.93988	3.036171e-09
0.0	1.0	-9.0	10.93988	3.036171e-09
-6.0	0.0	0.0	10.96223	1.533727e-06
6.0	0.0	0.0	10.96223	1.533727e-06
1.0	9.0	-3.0	10.97874	1.916899e-08
1.0	9.0	3.0	10.97874	1.966066e-08
-1.0	9.0	-3.0	10.97874	1.835395e-08
1.0	-9.0	3.0	10.97874	1.835395e-08
1.0	-9.0	-3.0	10.97874	1.959138e-08
-1.0	-9.0	3.0	10.97874	1.916899e-08
-1.0	9.0	3.0	10.97874	1.959138e-08
-1.0	-9.0	-3.0	10.97874	1.966066e-08
-5.0	1.0	5.0	11.01264	1.665458e-07
-5.0	1.0	-5.0	11.01264	1.834722e-07
5.0	-1.0	5.0	11.01264	1.834722e-07
5.0	1.0	5.0	11.01264	1.668526e-07
5.0	1.0	-5.0	11.01264	1.841646e-07
-5.0	-1.0	5.0	11.01264	1.841646e-07
-5.0	-1.0	-5.0	11.01264	1.668526e-07
5.0	-1.0	-5.0	11.01264	1.665458e-07
-5.0	-5.0	-2.0	11.01860	2.024691e-07
5.0	-5.0	2.0	11.01860	2.033702e-07
5.0	5.0	-2.0	11.01860	2.042880e-07
-5.0	5.0	-2.0	11.01860	2.033702e-07
-5.0	-5.0	2.0	11.01860	2.042880e-07
5.0	-5.0	-2.0	11.01860	2.005985e-07
5.0	5.0	2.0	11.01860	2.024691e-07
-5.0	5.0	2.0	11.01860	2.005985e-07
4.0	-5.0	-5.0	11.04818	1.070787e-09
-4.0	5.0	5.0	11.04818	1.070787e-09
4.0	5.0	5.0	11.04818	1.268411e-09
-4.0	-5.0	-5.0	11.04818	1.268411e-09
